id,lon,lat
2196,-118.5664083,39.5200539
2197,-118.5734686,39.52383517
2198,-118.5705711,39.52340673
2199,-118.5734077,39.52028856
2200,-118.5714955,39.51984332
2201,-118.5667565,39.52360063
2202,-118.5626644,39.52387756
2203,-118.5586451,39.52404546
2204,-118.5663381,39.51365907
2205,-118.5774877,39.51643577
2206,-118.57731,39.51811552
2207,-118.5709925,39.51316217
2208,-118.5701962,39.51489017
2209,-118.5633216,39.51354285
2210,-118.5631268,39.51018138
2211,-118.5586834,39.51375742
2212,-118.5571617,39.50844869
2213,-118.5592695,39.50678652
2214,-118.5505489,39.51663663
2220,-118.5680526,39.51050645
2224,-118.5724293,39.5110194
2225,-118.5719599,39.50935143
2226,-118.5723276,39.50659687
2227,-118.5709137,39.49977543
2228,-118.5732275,39.49910678
2229,-118.5724711,39.50267324
2230,-118.5734294,39.49639771
2234,-118.5281749,39.54660985
2235,-118.5260694,39.54459395
2236,-118.5285726,39.54248038
2237,-118.5243603,39.54323529
2238,-118.5239226,39.54721448
2239,-118.5213928,39.54705786
2247,-118.5389731,39.52064172
2248,-118.5336594,39.51979678
2259,-118.5429263,39.52627281
2264,-118.5357807,39.51870008
2265,-118.5404194,39.51880565
2272,-118.8455007,39.51582767
2273,-118.8361645,39.47069403
2274,-118.7714205,39.404885
2275,-118.7662288,39.44500776
2276,-118.7315484,39.54494478
2278,-118.9654868,39.48827913
2279,-118.9628624,39.48961608
2280,-118.7734778,39.45351322
2281,-118.776108,39.45398995
2282,-118.5712473,39.54687588
2283,-118.569532,39.54694637
2284,-118.567025,39.54657791
2286,-118.573655,39.54574075
2287,-118.5723334,39.54574223
2288,-118.5724081,39.55135759
2290,-118.5693083,39.55304387
2291,-118.5676678,39.55167545
2292,-118.5695642,39.55120817
2295,-118.8231609,39.45212471
2296,-118.8228346,39.4576767
2297,-118.8007767,39.38946565
2298,-118.7180718,39.46899752
2299,-118.8258313,39.40751955
2300,-118.7898463,39.41585753
2301,-118.7888605,39.41667396
2302,-118.8963783,39.50220982
2303,-118.8964037,39.50283666
2304,-118.7165183,39.56436773
2305,-118.7163216,39.56069504
2306,-118.7384578,39.45882645
2308,-118.7783085,39.44099376
2309,-118.8820515,39.48260598
2310,-118.7748849,39.43994641
2311,-118.7761342,39.44153062
2312,-118.7747234,39.44162563
2313,-118.7728246,39.44170795
2314,-118.7745895,39.49179431
2315,-118.7594972,39.52266167
2316,-118.7715717,39.48355682
2317,-118.8709367,39.48009246
2318,-118.8511963,39.5187625
2319,-118.7514573,39.45587144
2320,-118.7514385,39.45415891
2321,-118.7473361,39.45376455
2322,-118.7466272,39.45504885
2323,-118.8776457,39.4723094
2324,-118.7708435,39.35304311
2325,-118.7649007,39.35297441
2326,-118.5539005,39.54315031
2327,-118.5549382,39.53784435
2328,-118.8541535,39.53822704
2329,-118.8491648,39.52157639
2330,-118.849144,39.52000999
2331,-118.7786993,39.51337575
2332,-118.7787134,39.51210943
2333,-118.7750929,39.51442731
2334,-118.7261772,39.46295941
2335,-118.7284068,39.46224312
2336,-118.7261088,39.46120107
2337,-118.8274809,39.48455551
2338,-118.7648264,39.47705419
2339,-118.7554277,39.45241294
2340,-118.8534407,39.48262287
2341,-118.856182,39.48379068
2343,-118.8608613,39.48412226
2344,-118.8582344,39.48299793
2345,-118.8600027,39.48265331
2346,-118.6100349,39.48461468
2347,-118.6762193,39.46928748
2348,-118.588318,39.48908383
2349,-118.6074572,39.47893344
2350,-118.6104823,39.47796808
2351,-118.605916,39.48777718
2352,-118.5590052,39.51059966
2353,-118.5929206,39.48945768
2354,-118.5867468,39.49438842
2355,-118.58585,39.49480932
2356,-118.7134836,39.47707929
2357,-118.7266014,39.47598198
2358,-118.7240025,39.47770467
2360,-118.7401972,39.51322008
2361,-118.7424906,39.51319453
2362,-118.7695609,39.50205353
2363,-118.7664328,39.50250146
2364,-118.8414115,39.53216318
2365,-118.7844763,39.41554174
2366,-118.7893329,39.41154798
2367,-118.7870446,39.41144017
2368,-118.7891852,39.40860394
2369,-118.7841211,39.41188916
2370,-118.7884728,39.40275286
2371,-118.7886252,39.40694541
2372,-118.7619919,39.46898485
2373,-118.7618674,39.46722737
2374,-118.7594178,39.38962155
2375,-118.8077288,39.41134767
2376,-118.8077605,39.41016919
2377,-118.7847922,39.40126268
2378,-118.8042159,39.43631128
2379,-118.8022147,39.4364557
2380,-118.7886704,39.43946414
2381,-118.788609,39.43883573
2382,-118.7885198,39.44152078
2383,-118.7885602,39.44033781
2384,-118.6467104,39.49413311
2385,-118.6488963,39.49404888
2386,-118.6489892,39.49236499
2387,-118.6466899,39.4922578
2388,-118.6019448,39.49431945
2389,-118.6020171,39.49254702
2390,-118.6019666,39.49078868
2391,-118.5998483,39.49256955
2392,-118.5998122,39.49080667
2393,-118.6467543,39.49933944
2394,-118.6489874,39.49953296
2395,-118.6490605,39.49781582
2396,-118.6467457,39.49572409
2397,-118.6490218,39.49572904
2398,-118.7750971,39.51339183
2399,-118.7750531,39.51211658
2400,-118.6712674,39.48449679
2401,-118.6864006,39.4807691
2402,-118.6852523,39.47626042
2403,-118.7271457,39.59845937
2404,-118.7318966,39.5963137
2405,-118.7263466,39.5947143
2406,-118.7293337,39.59230357
2407,-118.7288352,39.59542206
2408,-119.0188312,39.48073012
2409,-118.7772189,39.50449418
2410,-118.8725455,39.45082394
2411,-118.7745012,39.5054166
2412,-118.811565,39.46479694
2413,-118.8034633,39.36419299
2414,-118.5524849,39.52199113
2415,-118.5544081,39.52223186
2416,-118.7800219,39.40420964
2417,-118.8300193,39.48273073
2418,-118.8343451,39.48216218
2419,-118.8323149,39.48048427
2420,-118.8398232,39.48287529
2421,-118.7397384,39.47909701
2422,-118.7394481,39.47775775
2423,-118.739728,39.47607662
2424,-118.5727673,39.53230369
2425,-118.572788,39.52911981
2426,-118.7390858,39.41855773
2427,-118.7429384,39.41707392
2428,-118.7436447,39.41708562
2434,-118.6717441,39.47638591
2435,-118.8115209,39.41001623
2436,-118.8133009,39.41003616
2437,-118.8114721,39.4073195
2438,-118.812736,39.4077834
2439,-118.6152204,39.48430374
2441,-118.5867717,39.5085409
2442,-118.5868064,39.50566672
2443,-118.5762255,39.50929313
2444,-118.5785748,39.50916068
2445,-118.7396819,39.40613846
2446,-118.7366751,39.40405638
2447,-118.7385543,39.40561405
2448,-118.7575396,39.50991713
2449,-118.7520346,39.50602433
2450,-118.7547397,39.50962227
2451,-118.7502733,39.50846321
2452,-118.7489873,39.51021972
2453,-118.7507942,39.51008321
2454,-118.7520529,39.43012823
2455,-118.7450042,39.42635025
2456,-118.7474369,39.42571089
2457,-118.8025813,39.4282514
2458,-118.7931862,39.37513161
2459,-118.7932457,39.37374215
2460,-118.7730849,39.43725887
2461,-118.7781784,39.43701311
2462,-118.770053,39.42929759
2464,-118.8198286,39.41861624
2465,-118.8221409,39.41930641
2466,-118.8071423,39.42287145
2467,-118.8013567,39.4238527
2468,-118.7705699,39.39468849
2469,-118.8493695,39.46229849
2470,-118.9093616,39.50155718
2471,-118.9057507,39.50013626
2472,-118.9068087,39.49932756
2473,-118.910413,39.49734966
2474,-118.8915788,39.48989154
2475,-119.0190238,39.48362417
2476,-118.768523,39.33096158
2477,-118.7638688,39.33096278
2478,-118.7702978,39.41094616
2479,-118.7703163,39.40979511
2480,-118.7590613,39.3812822
2481,-118.7600952,39.45706352
2482,-118.7611147,39.45341003
2483,-118.8207283,39.48442454
2484,-118.8214891,39.48301646
2485,-118.8974882,39.49321852
2486,-118.701225,39.55481159
2487,-118.7016385,39.55348044
2488,-118.7017321,39.5521612
2489,-118.984182,39.48255491
2490,-118.9851733,39.47710609
2491,-118.9723126,39.47782739
2492,-118.9831987,39.51728788
2494,-118.9944513,39.53092351
2495,-118.5494221,39.51853256
2496,-118.7413587,39.42807786
2497,-118.8289406,39.47637091
2498,-118.6492863,39.51698049
2499,-118.643469,39.51405514
2500,-118.7135012,39.56432748
2501,-118.7748627,39.50723778
2502,-118.7759509,39.50507913
2503,-118.8081451,39.48691212
2504,-118.8609747,39.4905407
2505,-118.8629757,39.48891412
2506,-118.6833472,39.38577869
2508,-118.6114094,39.49404397
2509,-118.6488806,39.50535856
2510,-118.7710952,39.45737162
2511,-118.7605567,39.42924036
2512,-118.8533334,39.5179575
2513,-118.783993,39.40707951
2514,-118.7854885,39.40725331
2515,-118.7824676,39.40724515
2516,-118.7576909,39.47718692
2517,-118.8112171,39.38605881
2518,-118.528126,39.53802055
2519,-118.5249854,39.53745106
2520,-118.8448631,39.53548259
2521,-118.8593282,39.54322203
2522,-118.8591394,39.54193837
2523,-118.859688,39.5405974
2524,-118.859509,39.53985827
2525,-118.8594548,39.53880846
2526,-118.8592232,39.53786034
2527,-118.7218337,39.45812513
2528,-118.7664179,39.41497177
2529,-118.764754,39.4149614
2530,-118.7638766,39.41483379
2531,-118.7660112,39.41327751
2532,-118.7779943,39.42158669
2533,-118.7801113,39.42442685
2534,-118.7546806,39.44447028
2535,-118.5703058,39.53998204
2536,-118.7464589,39.54516747
2537,-118.744499,39.54588637
2538,-118.7527976,39.54680832
2539,-118.7521299,39.5455778
2540,-118.7484957,39.54684577
2545,-118.7295175,39.51296112
2546,-118.8558448,39.50087675
2547,-118.8557664,39.50183319
2548,-118.8502472,39.50161173
2550,-118.8365645,39.52833136
2551,-118.5296584,39.53528126
2552,-118.6169853,39.48668155
2553,-118.7072468,39.48067453
2554,-118.7130526,39.56048385
2555,-118.7731351,39.50525192
2556,-118.7890597,39.48207962
2557,-118.7904148,39.48266226
2558,-118.8087416,39.47666497
2559,-118.7918673,39.49608867
2560,-118.7986136,39.48016248
2561,-118.7961152,39.48194481
2565,-118.7954789,39.47112545
2566,-118.7958283,39.46955698
2567,-118.7944987,39.46973098
2568,-118.7935814,39.46970841
2569,-118.792069,39.4697216
2570,-118.8109998,39.46154516
2571,-118.812272,39.4632556
2572,-118.8079977,39.46313194
2573,-118.8073159,39.46145365
2574,-118.8049501,39.46119073
2575,-118.8037577,39.46221085
2577,-118.7382339,39.45444747
2578,-118.7364674,39.45340929
2579,-118.7564106,39.45719335
2580,-118.7574116,39.45911777
2581,-118.7564917,39.45881072
2582,-118.7616151,39.45921812
2586,-118.7599558,39.46146381
2587,-118.772361,39.4654192
2588,-118.7646529,39.46422353
2590,-118.7709596,39.46519338
2591,-118.7559265,39.45060582
2592,-118.7597687,39.45060846
2593,-118.7623554,39.45157751
2594,-118.7162055,39.39831018
2596,-118.7845412,39.43649838
2597,-118.7843356,39.4328439
2598,-118.783166,39.43069014
2599,-118.8031032,39.44101108
2600,-118.8039175,39.43858915
2601,-118.8014123,39.43883544
2602,-118.8039735,39.43232546
2603,-118.8011906,39.43306245
2604,-118.8022551,39.43034903
2605,-118.7731433,39.42840425
2606,-118.7742591,39.42659475
2607,-118.7807449,39.42524396
2608,-118.7783199,39.42466731
2609,-118.7762387,39.42191973
2611,-118.8303923,39.48786948
2612,-118.8496879,39.46796479
2613,-118.8583249,39.4740795
2614,-118.8558627,39.47155549
2615,-118.8559929,39.47426693
2616,-118.8534696,39.47577133
2617,-118.855922,39.47600655
2618,-118.8512511,39.47610844
2619,-118.8495835,39.47533214
2620,-118.8504009,39.47062722
2621,-118.8530113,39.47237433
2622,-118.8532898,39.47418027
2623,-118.8572623,39.47241519
2624,-118.8557343,39.4727234
2625,-118.807391,39.50221499
2626,-118.811526,39.50224787
2630,-118.8270337,39.49691563
2632,-118.8224998,39.49552516
2633,-118.8215933,39.49715123
2634,-118.8363959,39.42995172
2635,-118.8366984,39.4275774
2636,-118.8365313,39.42614198
2638,-118.8363206,39.42838934
2639,-118.8320178,39.43020199
2640,-118.8335694,39.42955278
2641,-118.8364664,39.42678389
2642,-118.8275881,39.40718446
2643,-118.7653974,39.42901171
2644,-118.7825929,39.4004546
2645,-118.7681966,39.3961369
2646,-118.7738244,39.39754215
2647,-118.8548296,39.45190943
2648,-118.8688762,39.45553205
2649,-118.8645561,39.45231782
2650,-118.8577719,39.45175391
2651,-118.858231,39.45560355
2652,-118.7829454,39.40870916
2653,-118.7801776,39.41349422
2654,-118.7797958,39.41726919
2655,-118.837044,39.4537509
2656,-118.8351481,39.45525224
2657,-118.8477235,39.4431848
2658,-118.8450222,39.44283221
2659,-118.8468156,39.44144297
2660,-118.8386352,39.44370903
2661,-118.8449588,39.44594038
2662,-118.8367344,39.44596677
2663,-118.8271197,39.44351944
2665,-118.8291234,39.4476905
2666,-118.7848084,39.45345037
2667,-118.7833925,39.45361797
2668,-118.8556272,39.43715206
2669,-118.8561385,39.43808458
2670,-118.8375937,39.43372411
2672,-118.8352212,39.42196433
2673,-118.8368506,39.42418528
2674,-118.7801024,39.41579806
2675,-118.8906436,39.49287405
2676,-118.8927737,39.49226611
2677,-118.8807096,39.48128182
2678,-118.8771571,39.48135157
2679,-118.8774829,39.48056748
2680,-118.8760795,39.48088462
2681,-118.874094,39.47118707
2682,-118.8677178,39.4765987
2683,-118.8678695,39.48509726
2684,-118.8655585,39.48408559
2685,-118.7758769,39.46098309
2686,-118.7744795,39.46111491
2687,-118.7735,39.46125699
2688,-118.7751188,39.46393271
2692,-118.8525208,39.52878135
2693,-118.7472119,39.51078552
2694,-118.7473677,39.50902136
2695,-118.7450431,39.50991746
2696,-118.7418988,39.51083746
2697,-118.7387129,39.51391117
2698,-118.7385512,39.51212953
2699,-118.7377084,39.51383806
2700,-118.7352794,39.51426447
2701,-118.7367493,39.51410614
2702,-118.7361173,39.51250789
2703,-118.7373449,39.51174924
2704,-118.7338763,39.51080815
2705,-118.7331788,39.51228572
2706,-118.7308703,39.5126304
2708,-118.7278213,39.51167735
2709,-118.8104705,39.40257472
2710,-118.7617564,39.36802455
2711,-118.8594106,39.43313351
2712,-118.8577197,39.43497055
2713,-118.8576952,39.43233283
2714,-118.8552699,39.43254277
2715,-118.853732,39.43229864
2716,-118.8551247,39.43430762
2717,-118.8552571,39.43595257
2719,-118.8594389,39.49215564
2720,-118.853494,39.5073198
2721,-118.8562521,39.5086133
2722,-118.8538788,39.51052119
2724,-118.8925193,39.51299293
2727,-118.9914276,39.515539
2728,-118.9988585,39.49692935
2729,-118.8975275,39.49817545
2730,-118.898079,39.49899091
2731,-118.8606843,39.48813785
2733,-118.8609084,39.4644496
2734,-118.8594466,39.46543962
2735,-118.8585779,39.46417028
2736,-118.7417957,39.42653048
2737,-118.7672048,39.43239407
2738,-118.7273318,39.46496589
2739,-118.7242038,39.46575544
2740,-118.7249096,39.46652954
2741,-118.7260946,39.46425799
2742,-118.738648,39.46213241
2743,-118.7330226,39.4649979
2744,-118.7311549,39.46416157
2745,-118.7319112,39.47413219
2746,-118.7330141,39.4730431
2747,-118.7337023,39.4736248
2749,-118.820133,39.44791118
2750,-118.8174326,39.44676816
2751,-118.8186244,39.47416064
2752,-118.8204855,39.47589481
2753,-118.8753082,39.45804423
2754,-118.835028,39.4861025
2755,-118.8354358,39.48703175
2757,-118.6967,39.4827244
2758,-118.6779286,39.47344035
2759,-118.6629423,39.49226488
2760,-118.6580388,39.48849241
2761,-118.6746454,39.48336298
2762,-118.6661287,39.47023763
2763,-118.6632072,39.46933637
2764,-118.6623416,39.46816494
2765,-118.686275,39.46516471
2766,-118.6874171,39.46550219
2767,-118.6166071,39.48185018
2768,-118.5951066,39.50332423
2769,-118.5720905,39.52705442
2771,-118.6329312,39.51709949
2772,-118.7598039,39.51768799
2773,-118.7598349,39.51591906
2774,-118.7617697,39.51695017
2775,-118.7617455,39.51584557
2776,-118.7709801,39.37159005
2777,-118.7719986,39.3721302
2778,-118.732428,39.39974809
2779,-118.7278007,39.40072845
2780,-118.7733099,39.44480726
2781,-118.8185621,39.39859956
2782,-118.9904627,39.51621594
2786,-118.563621,39.49578516
2787,-118.9286798,39.50421038
2788,-118.7807258,39.44054516
2789,-118.7798201,39.44082882
2790,-118.8546926,39.44431119
2791,-118.7494316,39.44465985
2792,-118.7509369,39.44447335
2793,-118.7464985,39.44444173
2794,-118.797751,39.46191896
2795,-118.778578,39.33509491
2796,-118.743242,39.40236883
2797,-118.831112,39.47006175
2798,-118.8341051,39.47043285
2799,-118.8745092,39.46744966
2800,-118.8783554,39.46043711
2802,-119.1736,38.87937124
2803,-119.1752038,38.87946851
2804,-119.1761069,38.88007761
2805,-119.1673519,38.88649143
2810,-119.1316342,38.87075971
2811,-119.1348791,38.87098017
2812,-119.1380666,38.87155571
2813,-119.1422382,38.86520395
2814,-119.1377139,38.86527
2815,-119.1376847,38.8620893
2816,-119.1406929,38.85953936
2817,-119.1332992,38.85420134
2818,-119.1332485,38.85052203
2821,-119.2384604,39.12255445
2822,-119.2319497,39.1224184
2823,-119.2318869,39.11685941
2824,-119.1935131,39.08985114
2825,-119.1901629,39.08989184
2826,-119.2278273,39.1098489
2827,-119.2276889,39.10741372
2828,-119.2245293,39.11247492
2829,-119.2207015,39.11235073
2830,-119.2206344,39.10993445
2831,-119.2206512,39.10747049
2832,-119.2206341,39.10536189
2833,-119.2203654,39.10279028
2834,-119.2122934,39.13002146
2835,-119.2177652,39.12661795
2836,-119.2123321,39.12637898
2837,-119.2043788,39.1264037
2838,-119.1936701,39.10817091
2839,-119.2160066,39.10815357
2840,-119.2114436,39.10807012
2841,-119.2172247,39.10454614
2842,-119.2124125,39.10144492
2843,-119.2008744,39.09421213
2844,-119.2033178,39.09412316
2845,-119.205585,39.09582921
2846,-119.2067444,39.09363084
2847,-119.2063659,39.08627004
2848,-119.1816053,39.08737981
2849,-119.2011838,39.07817375
2850,-119.1873523,39.10911075
2851,-119.1885297,39.10576315
2852,-119.1762903,39.11538449
2853,-119.1740881,39.11251377
2855,-119.1743928,39.1101098
2856,-119.1741735,39.10743233
2857,-119.1891569,39.10319437
2858,-119.1705526,39.07636601
2859,-119.1694651,39.0866652
2860,-119.1618144,39.10050172
2861,-119.1481076,39.10061603
2862,-119.1694237,39.11527973
2866,-119.1972835,39.07902464
2867,-119.1973275,39.07547319
2868,-119.1929392,39.07890621
2869,-119.188096,39.06020886
2870,-119.1659234,39.01337687
2871,-119.161036,39.01512133
2872,-119.1457542,39.13331302
2875,-119.1372695,39.0396752
2876,-119.1350128,39.04417669
2880,-119.1500384,39.02732158
2881,-119.1362051,39.06483582
2882,-119.1337282,39.06888896
2883,-119.1317364,39.0728976
2884,-119.1386245,39.06077408
2885,-119.1389956,39.05686199
2886,-119.1339739,39.0553949
2887,-119.1285418,39.08299786
2888,-119.1266677,39.08135647
2889,-119.1294079,39.08044016
2890,-119.129855,39.07714652
2891,-119.132877,39.07631636
2892,-119.1268279,39.07871499
2894,-119.2183813,39.13006475
2895,-119.2113591,39.11914894
2896,-119.1933014,39.11192255
2897,-119.1848656,39.08617859
2899,-119.1933504,39.08700007
2900,-119.1931473,39.08467741
2901,-119.1565986,39.13001157
2902,-119.2276985,39.10497656
2903,-119.1862991,39.08607363
2904,-119.1677899,39.01668662
2905,-119.173163,39.00757341
2906,-119.1698942,39.01320378
2907,-119.1691361,39.00896694
2908,-119.1714939,39.01047015
2909,-119.1611583,39.01244432
2910,-119.1882696,39.06260217
2911,-119.1484112,39.09728325
2912,-119.150954,39.09691257
2913,-119.1975994,39.08261667
2914,-119.195229,39.08256789
2915,-119.1941677,39.08185124
2917,-119.1537519,39.04469843
2918,-119.1403752,39.04535501
2919,-119.1406254,39.04282738
2920,-119.1429254,39.03902338
2921,-119.1557683,39.03502429
2923,-119.2299251,39.08270529
2924,-119.212567,39.10445298
2925,-119.2102203,39.10068593
2926,-119.221126,39.09999207
2927,-119.2113803,39.11546268
2931,-119.1845488,39.11700169
2934,-119.1737906,39.00342689
2935,-119.1758382,38.99961331
2936,-119.1663972,39.00783481
2938,-119.1709526,39.01580527
2941,-119.159623,39.10443295
2944,-119.1844622,39.04903357
2945,-119.1849075,39.04848625
2946,-119.1820498,39.04141719
2947,-119.1835011,39.01826747
2948,-119.1409327,39.1295384
2949,-119.1673488,39.06052993
2955,-119.1820374,39.07399725
2956,-119.1824838,39.07315369
2957,-119.1826438,39.07223807
2958,-119.1825153,39.07100895
2959,-119.1816815,39.08490147
2965,-119.1517446,38.97719481
2966,-119.1473819,38.97413624
2967,-119.1518078,38.97028023
2968,-119.151733,38.97388297
2969,-119.1597824,38.9630743
2970,-119.1598808,38.95989894
2971,-119.1191321,38.93964653
2972,-119.128293,38.92017665
2974,-119.1509303,38.9370869
2975,-119.1531309,38.9368756
2976,-119.1545533,38.93803918
2977,-119.1506008,38.94233309
2978,-119.1506392,38.94074667
2979,-119.1530599,38.94180057
2980,-119.1331399,38.92660127
2981,-119.1333397,38.92331242
2984,-119.1792191,38.93933645
2985,-119.1564703,38.94136808
2986,-119.1527668,38.939869
2989,-119.1880027,38.91963486
2990,-119.1761437,38.90873199
2991,-119.161311,38.92299474
2995,-119.1610877,38.92178642
2996,-119.1523761,38.91613204
2997,-119.1518666,38.91949756
2998,-119.1517626,38.92305564
2999,-119.179422,38.89691984
3000,-119.1790423,38.8948905
3001,-119.1621253,38.89709324
3002,-119.1530809,38.89668095
3003,-119.1563968,38.91261642
3004,-119.1533163,38.91158905
3005,-119.1431376,38.89296779
3006,-119.1856178,38.90959261
3008,-119.1557917,38.88652926
3009,-119.1582798,38.88719352
3010,-119.1525254,38.88207239
3011,-119.1504414,38.8833108
3012,-119.1354505,38.87621088
3013,-119.1455392,38.88060098
3014,-119.1499846,38.87321634
3016,-119.1597212,38.87908162
3017,-119.1600947,38.88555566
3018,-119.1615681,38.88803876
3020,-119.1703182,38.88522538
3021,-119.1739189,38.88815659
3022,-119.1762899,38.88844763
3023,-119.1757142,38.88684852
3024,-119.1842525,38.88983494
3025,-119.1827711,38.89067947
3026,-119.1830401,38.89206855
3027,-119.1829964,38.89323085
3028,-119.1835736,38.8945878
3031,-119.1452962,38.84598241
3032,-119.1508417,38.84646091
3033,-119.1528683,38.84831249
3034,-119.1569995,38.84747943
3035,-119.1733674,38.82415998
3036,-119.175592,38.82402931
3037,-119.1728328,38.8734203
3038,-119.1735132,38.88206102
3039,-119.1743614,38.88363705
3042,-119.1887278,38.92738657
3043,-119.1648106,38.88749351
3044,-119.188965,38.86914294
3045,-119.1895467,38.86618546
3046,-119.1860841,38.86241611
3047,-119.18258,38.85501388
3050,-119.1875294,38.83872692
3052,-119.1877962,38.84105448
3053,-119.1896365,38.83816182
3054,-119.1744062,38.84376243
3055,-119.1652432,38.85074908
3056,-119.1665592,38.85452023
3057,-119.1645055,38.85513384
3058,-119.1653256,38.85885098
3059,-119.1645701,38.86158014
3060,-119.1643508,38.86288079
3061,-119.1606582,38.85807208
3063,-119.1374599,38.86857197
3064,-119.1573216,38.93038198
3068,-119.1451803,38.92026658
3069,-119.1407501,38.92068798
3070,-119.1405389,38.9199308
3071,-119.1508381,38.91295245
3076,-119.1305404,38.91995383
3080,-119.1279819,38.86909537
3081,-119.1199708,38.86798149
3082,-119.1194881,38.86557848
3083,-119.1197626,38.8636152
3084,-119.1170549,38.8623097
3085,-119.1145136,38.86168654
3086,-119.1181258,38.86070186
3087,-119.1128586,38.85845858
3088,-119.1078201,38.85735664
3089,-119.1076077,38.85940097
3090,-119.1026334,38.85759846
3091,-119.1017027,38.85541293
3092,-119.1009304,38.85402392
3093,-119.0986862,38.85479624
3094,-119.1000051,38.85833268
3095,-119.0971093,38.85878248
3096,-119.094256,38.85923444
3097,-119.1005908,38.86056425
3098,-119.0974113,38.86157168
3099,-119.094748,38.86212253
3100,-119.0915196,38.85827249
3101,-119.0948518,38.85669481
3102,-119.0961696,38.85526723
3103,-119.0946695,38.85245667
3104,-119.0974545,38.85251679
3105,-119.0993176,38.85202639
3106,-119.0969603,38.85079182
3107,-119.0997441,38.84897262
3108,-119.0922616,38.84786666
3109,-119.0897177,38.84611232
3110,-119.0893349,38.84733648
3111,-119.0889827,38.84905048
3112,-119.0863016,38.84820926
3113,-119.0863319,38.84607873
3114,-119.0827925,38.84605471
3115,-119.0807252,38.84434527
3116,-119.0823657,38.84726773
3117,-119.0786428,38.84066927
3118,-119.0761777,38.83988569
3119,-119.0747628,38.83685981
3121,-119.0877313,38.85052105
3122,-119.0865782,38.85075381
3123,-119.09365,38.8552546
3124,-119.0913712,38.85363203
3125,-119.0907919,38.8554465
3126,-119.0893823,38.85591823
3127,-119.0878479,38.8558046
3128,-119.0924348,38.85715143
3129,-119.0902293,38.85150613
3130,-119.0824696,38.84846762
3131,-119.1292736,38.85623946
3132,-119.1218826,38.85609764
3133,-119.1204258,38.85426677
3134,-119.1208564,38.85164181
3135,-119.1272292,38.84995658
3136,-119.105724,38.86642434
3137,-119.1080883,38.86563904
3138,-119.1116458,38.86566689
3139,-119.0863197,38.8549864
3141,-119.0796913,39.06508229
3142,-119.0803056,39.06204506
3143,-119.0724516,39.06662586
3144,-119.1184166,39.06343815
3145,-119.1304473,39.06281207
3146,-119.1301925,39.05982133
3147,-119.1332733,39.0599353
3148,-119.1299281,39.05725601
3149,-119.1368854,39.02436343
3150,-119.1231638,39.03506616
3151,-119.1018204,39.01518281
3152,-119.0972562,39.01515611
3153,-119.0977551,39.01379808
3155,-119.1201653,39.00786168
3156,-119.1089462,39.0138072
3157,-119.1235336,39.00861376
3158,-119.1124298,38.99800916
3159,-119.1040565,38.98962517
3160,-119.1212201,38.99108612
3161,-119.128245,38.99118076
3162,-119.1376714,38.99171596
3163,-119.135869,38.99656721
3164,-119.1434903,38.99115909
3165,-119.1289329,38.98805355
3166,-119.1214698,38.98815165
3167,-119.1348163,38.98573589
3168,-119.1342045,38.98846112
3169,-119.1358104,38.9833491
3170,-119.1301682,38.98461621
3171,-119.1221999,38.98478502
3172,-119.1667546,39.00216987
3173,-119.1700689,39.00008379
3174,-119.1568124,39.00001412
3175,-119.1544679,38.99966794
3176,-119.1467561,39.01777565
3177,-119.1516734,39.01607103
3178,-119.1341226,39.00636493
3179,-119.1338585,39.00210218
3180,-119.1331991,39.03156299
3181,-119.1359593,39.02783407
3182,-119.1240807,39.03896921
3183,-119.1229716,39.04285978
3186,-119.123149,39.10959375
3187,-119.1216979,39.10213468
3188,-119.1220041,39.09444366
3189,-119.1238749,39.09680582
3190,-119.1230071,39.08542812
3193,-119.1291204,39.04283794
3195,-119.1047506,39.05365212
3196,-119.1046245,39.05918099
3197,-119.1093344,39.06102031
3198,-119.1140028,39.06110966
3199,-119.1140206,39.05745617
3200,-119.1093283,39.05748166
3201,-119.1186705,39.0579977
3202,-119.1696614,38.82928858
3203,-119.0789872,39.06821289
3204,-119.0581783,39.0666323
3205,-119.083918,39.04646251
3206,-119.08409,39.04279606
3207,-119.0858442,39.03556749
3208,-119.0812098,39.03553206
3209,-119.0820704,39.0323746
3210,-119.0862875,39.03241823
3211,-119.0911691,39.03243132
3212,-119.0909527,39.03568864
3213,-119.0908771,39.03919611
3214,-119.0909561,39.04265057
3215,-119.0910156,39.04633361
3216,-119.0979448,39.04460486
3217,-119.1116286,39.05195647
3218,-119.1133441,39.04586305
3219,-119.1093371,39.04454983
3220,-119.111519,39.0409573
3221,-119.104772,39.04509993
3222,-119.1046768,39.03959305
3223,-119.0993182,39.0391646
3224,-119.0947248,39.03913726
3225,-119.0967116,39.03511295
3226,-119.0945542,39.03553675
3229,-119.1230525,39.06342022
3230,-119.0806807,39.03029101
3231,-119.083221,39.03030518
3232,-119.0893215,39.03031624
3233,-119.0806801,39.02816754
3234,-119.0832388,39.02801964
3235,-119.0898013,39.02809608
3236,-119.096491,39.02831838
3237,-119.1007414,39.03583279
3238,-119.1049219,39.03594979
3239,-119.1118646,39.03751516
3240,-119.1138312,39.03405052
3241,-119.1096373,39.03411272
3242,-119.1097702,39.03085958
3243,-119.1133267,39.03073214
3244,-119.115741,39.03087847
3245,-119.1280167,39.05250303
3246,-119.1232316,39.05172945
